Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA2_MAINCODE_2011,SA2_NAME_2011,RATIO,PERCENTAGE,,,,,,,
2140,2140,120031397,Strathfield,0.0434619,4.3461895,,,,,,,
2141,2141,125011473,Homebush Bay - Silverwater,0.0006673,0.0667348,,,,,,,
2141,2141,125011474,Lidcombe - Regents Park,0.9990507,99.9050659,,,,,,,
2141,2141,125011475,Rookwood Cemetery,0.000282,0.0281993,,,,,,,
2142,2142,125031481,Granville - Clyde,0.4942594,49.4259421,,,,,,,
2142,2142,125031483,Guildford - South Granville,0.2170619,21.7061875,,,,,,,
2142,2142,125031485,Merrylands - Holroyd,0.0460744,4.6074368,,,,,,,
2142,2142,125041492,Parramatta - Rosehill,0.2426043,24.2604287,,,,,,,
2143,2143,119011361,Yagoona - Birrong,0.3647351,36.4735055,,,,,,,
2143,2143,125011474,Lidcombe - Regents Park,0.6352648,63.5264815,,,,,,,
2144,2144,125011472,Auburn,0.99083,99.0829989,,,,,,,
2144,2144,125011474,Lidcombe - Regents Park,0.00917,0.9170008,,,,,,,
2145,2145,125031482,Greystanes - Pemulwuy,0.329898,32.9898,,,,,,,
2145,2145,125031485,Merrylands - Holroyd,0.0761787,7.6178684,,,,,,,
2145,2145,125041488,Girraween - Westmead,0.3624821,36.2482142,,,,,,,
2145,2145,125041491,Northmead,0.1092103,10.921034,,,,,,,
2145,2145,125041493,Toongabbie - Constitution Hill,0.1222308,12.223083,,,,,,,
2146,2146,116011308,Seven Hills - Toongabbie,0.3778978,37.7897809,,,,,,,
2146,2146,125041488,Girraween - Westmead,0.0030794,0.3079388,,,,,,,
2146,2146,125041493,Toongabbie - Constitution Hill,0.6190228,61.9022803,,,,,,,
2147,2147,116011307,Lalor Park - Kings Langley,0.6653584,66.5358367,,,,,,,
2147,2147,116011308,Seven Hills - Toongabbie,0.3346416,33.4641633,,,,,,,
2148,2148,116011303,Blacktown (East) - Kings Park,0.2643993,26.4399336,,,,,,,
2148,2148,116011304,Blacktown (North) - Marayong,0.201795,20.1795016,,,,,,,
2148,2148,116011305,Blacktown (South),0.4518142,45.1814153,,,,,,,
2148,2148,116011306,Doonside - Woodcroft,0.0004726,0.0472636,,,,,,,
2148,2148,116011307,Lalor Park - Kings Langley,0.0002059,0.0205884,,,,,,,
2148,2148,116011308,Seven Hills - Toongabbie,0.0810883,8.1088297,,,,,,,
2148,2148,116031318,Prospect Reservoir,0.0001865,0.0186488,,,,,,,
2150,2150,125021477,Ermington - Rydalmere,0.0004375,0.0437504,,,,,,,
2150,2150,125031481,Granville - Clyde,0.0006227,0.0622684,,,,,,,
2150,2150,125041489,North Parramatta,0.3017023,30.1702254,,,,,,,
2150,2150,125041492,Parramatta - Rosehill,0.6972376,69.7237558,,,,,,,
2151,2151,125021478,Oatlands - Dundas Valley,0.0018281,0.1828086,,,,,,,
2151,2151,125041489,North Parramatta,0.6259161,62.5916112,,,,,,,
2151,2151,125041490,North Rocks,0.3722558,37.225578,,,,,,,
2152,2152,125041491,Northmead,0.8032475,80.3247503,,,,,,,
2152,2152,125041493,Toongabbie - Constitution Hill,0.1967525,19.6752497,,,,,,,
2153,2153,115011290,Baulkham Hills (East),0.4055261,40.5526071,,,,,,,
2153,2153,115011291,Baulkham Hills (West) - Bella Vista,0.3548639,35.4863896,,,,,,,
2153,2153,115011292,Castle Hill,0.0004448,0.0444763,,,,,,,
2153,2153,116011307,Lalor Park - Kings Langley,0.0155731,1.5573074,,,,,,,
2153,2153,116021309,Glenwood,0.0012223,0.1222311,,,,,,,
2153,2153,125041491,Northmead,0.024799,2.4798968,,,,,,,
2153,2153,125041494,Winston Hills,0.1975709,19.7570915,,,,,,,
2154,2154,115011290,Baulkham Hills (East),0.0019727,0.197274,,,,,,,
2154,2154,115011292,Castle Hill,0.7126371,71.2637109,,,,,,,
2154,2154,115011293,Cherrybrook,0.1489509,14.895093,,,,,,,
2154,2154,115011294,Glenhaven,0.00042,0.0419982,,,,,,,
2154,2154,115011295,Kellyville,0.1360192,13.6019239,,,,,,,
2155,2155,115011295,Kellyville,0.4226804,42.2680411,,,,,,,
2155,2155,115041302,Rouse Hill - Beaumont Hills,0.3770267,37.7026664,,,,,,,
2155,2155,116021310,Parklea - Kellyville Ridge,0.1876794,18.7679373,,,,,,,
2155,2155,116021312,Riverstone - Marsden Park,0.0126136,1.2613552,,,,,,,
2156,2156,115011292,Castle Hill,0.0226919,2.2691916,,,,,,,
2156,2156,115011294,Glenhaven,0.4709943,47.0994276,,,,,,,
2156,2156,115021297,Dural - Kenthurst - Wisemans Ferry,0.5063138,50.6313808,,,,,,,
2157,2157,115021297,Dural - Kenthurst - Wisemans Ferry,0.9973816,99.7381612,,,,,,,
2157,2157,115021298,Galston - Laughtondale,0.0026184,0.2618388,,,,,,,
2158,2158,115021297,Dural - Kenthurst - Wisemans Ferry,1.0,100.0,,,,,,,
2159,2159,115021297,Dural - Kenthurst - Wisemans Ferry,0.0089093,0.89093,,,,,,,
2159,2159,115021298,Galston - Laughtondale,0.9910907,99.10907,,,,,,,
2160,2160,125031481,Granville - Clyde,0.2129435,21.2943528,,,,,,,
2160,2160,125031483,Guildford - South Granville,0.0027304,0.2730421,,,,,,,
2160,2160,125031484,Guildford West - Merrylands West,0.1903672,19.0367248,,,,,,,
2160,2160,125031485,Merrylands - Holroyd,0.5939585,59.3958509,,,,,,,
2161,2161,125031480,Fairfield - East,0.1412724,14.1272444,,,,,,,
2161,2161,125031481,Granville - Clyde,0.0045333,0.4533324,,,,,,,
2161,2161,125031483,Guildford - South Granville,0.4467734,44.6773418,,,,,,,
2161,2161,125031484,Guildford West - Merrylands West,0.4071016,40.7101631,,,,,,,
2161,2161,125031487,Yennora Industrial,0.0003192,0.0319178,,,,,,,
2162,2162,125031479,Chester Hill - Sefton,0.9577063,95.7706335,,,,,,,
2162,2162,125031483,Guildford - South Granville,0.0422937,4.2293665,,,,,,,
2163,2163,119011354,Bass Hill - Georges Hall,0.3611973,36.1197315,,,,,,,
2163,2163,125031479,Chester Hill - Sefton,0.0366519,3.6651936,,,,,,,
2163,2163,125031480,Fairfield - East,0.6021507,60.2150749,,,,,,,
2164,2164,125031482,Greystanes - Pemulwuy,0.0007943,0.0794259,,,,,,,
2164,2164,125031484,Guildford West - Merrylands West,0.0715919,7.1591863,,,,,,,
2164,2164,125031486,Smithfield Industrial,0.0004354,0.0435395,,,,,,,
2164,2164,127021510,Bossley Park - Abbotsbury,0.0039458,0.3945794,,,,,,,
2164,2164,127021518,Horsley Park - Kemps Creek,0.0015164,0.1516355,,,,,,,
2164,2164,127021519,Smithfield - Wetherill Park,0.9205227,92.0522687,,,,,,,
2164,2164,127021521,Wetherill Park Industrial,0.0011935,0.1193537,,,,,,,
2165,2165,125031480,Fairfield - East,0.1279803,12.7980328,,,,,,,
2165,2165,127021513,Canley Vale - Canley Heights,0.0001091,0.0109083,,,,,,,
2165,2165,127021515,Fairfield,0.4288798,42.887978,,,,,,,
2165,2165,127021516,Fairfield - West,0.4430308,44.3030794,,,,,,,
2166,2166,127021509,Bonnyrigg Heights - Bonnyrigg,0.0010154,0.1015445,,,,,,,
2166,2166,127021511,Cabramatta - Lansvale,0.469234,46.9233995,,,,,,,
2166,2166,127021512,Cabramatta West - Mount Pritchard,0.1358828,13.5882756,,,,,,,
2166,2166,127021513,Canley Vale - Canley Heights,0.3933056,39.3305551,,,,,,,
2166,2166,127021520,St Johns Park - Wakeley,0.0005623,0.0562253,,,,,,,
2167,2167,123021440,Ingleburn - Denham Court,0.0077518,0.7751802,,,,,,,
2167,2167,123021442,Macquarie Fields - Glenfield,0.9922482,99.2248198,,,,,,,
2168,2168,127011504,Ashcroft - Busby - Miller,0.397123,39.7123014,,,,,,,
2168,2168,127011507,Green Valley - Cecil Hills,0.5218264,52.1826367,,,,,,,
2168,2168,127011508,Hoxton Park - Horningsea Park,0.0262808,2.6280802,,,,,,,
2168,2168,127021512,Cabramatta West - Mount Pritchard,0.0009722,0.097217,,,,,,,
2168,2168,127031526,Prestons - Lurnea,0.0537976,5.3797647,,,,,,,
2170,2170,127021509,Bonnyrigg Heights - Bonnyrigg,0.0005587,0.0558692,,,,,,,
2170,2170,127021512,Cabramatta West - Mount Pritchard,0.0947255,9.4725468,,,,,,,
2170,2170,127031522,Casula,0.1546137,15.4613694,,,,,,,
2170,2170,127031523,Chipping Norton - Moorebank,0.1646291,16.462906,,,,,,,
2170,2170,127031524,Holsworthy - Wattle Grove,0.0424486,4.2448575,,,,,,,
2170,2170,127031525,Liverpool - Warwick Farm,0.3007382,30.0738193,,,,,,,
2170,2170,127031526,Prestons - Lurnea,0.2422246,24.2224597,,,,,,,
2171,2171,127011505,Badgerys Creek - Greendale,0.0047741,0.4774137,,,,,,,
2171,2171,127011507,Green Valley - Cecil Hills,0.2801578,28.0157847,,,,,,,
2171,2171,127011508,Hoxton Park - Horningsea Park,0.7145147,71.4514691,,,,,,,
2171,2171,127021509,Bonnyrigg Heights - Bonnyrigg,0.0004717,0.0471749,,,,,,,
2172,2172,127031524,Holsworthy - Wattle Grove,0.9999997,99.9999686,,,,,,,
2173,2173,123021440,Ingleburn - Denham Court,0.0001222,0.0122243,,,,,,,
2173,2173,127031524,Holsworthy - Wattle Grove,0.9998774,99.9877443,,,,,,,
2174,2174,127031526,Prestons - Lurnea,1.0,100.0,,,,,,,
2175,2175,127021518,Horsley Park - Kemps Creek,1.0,99.9999972,,,,,,,
2176,2176,127021510,Bossley Park - Abbotsbury,0.394796,39.4795968,,,,,,,
2176,2176,127021514,Edensor Park,0.2053898,20.5389818,,,,,,,
2176,2176,127021517,Greenfield Park - Prairiewood,0.1688493,16.8849342,,,,,,,
2176,2176,127021519,Smithfield - Wetherill Park,0.0003009,0.0300882,,,,,,,
2176,2176,127021520,St Johns Park - Wakeley,0.230664,23.0663965,,,,,,,
2177,2177,127011507,Green Valley - Cecil Hills,0.0012495,0.1249507,,,,,,,
2177,2177,127021509,Bonnyrigg Heights - Bonnyrigg,0.9987504,99.8750421,,,,,,,
2178,2178,127011505,Badgerys Creek - Greendale,0.5025612,50.2561229,,,,,,,
2178,2178,127021518,Horsley Park - Kemps Creek,0.4974386,49.7438558,,,,,,,
2179,2179,127011505,Badgerys Creek - Greendale,0.5503314,55.0331433,,,,,,,
2179,2179,127011506,Cobbitty - Leppington,0.4475998,44.7599826,,,,,,,
2179,2179,127011508,Hoxton Park - Horningsea Park,0.0020687,0.2068741,,,,,,,
2190,2190,119011353,Bankstown,0.0093092,0.9309227,,,,,,,
2190,2190,119011355,Chullora,0.0001255,0.0125454,,,,,,,
2190,2190,119011357,Greenacre - Mount Lewis,0.9905653,99.0565271,,,,,,,
2191,2191,119021362,Belmore - Belfield,0.997536,99.7535975,,,,,,,
2191,2191,119021363,Canterbury (South) - Campsie,0.002464,0.2464001,,,,,,,
2192,2192,119021362,Belmore - Belfield,0.9991877,99.9187745,,,,,,,
2192,2192,119021363,Canterbury (South) - Campsie,0.0001766,0.0176603,,,,,,,
2192,2192,119021365,Lakemba - Wiley Park,0.0006357,0.0635652,,,,,,,
2193,2193,119021363,Canterbury (South) - Campsie,0.2894533,28.9453256,,,,,,,
2193,2193,120031390,Ashfield,0.0414237,4.1423734,,,,,,,
2193,2193,120031392,Canterbury (North) - Ashbury,0.669123,66.912301,,,,,,,
2194,2194,119021363,Canterbury (South) - Campsie,1.0,99.9999988,,,,,,,
2195,2195,119021365,Lakemba - Wiley Park,0.999933,99.9933009,,,,,,,
2196,2196,119011353,Bankstown,0.0053446,0.5344577,,,,,,,
2196,2196,119011357,Greenacre - Mount Lewis,0.0097828,0.9782791,,,,,,,
2196,2196,119021365,Lakemba - Wiley Park,0.0037647,0.3764744,,,,,,,
2196,2196,119021366,Punchbowl,0.6108477,61.0847735,,,,,,,
2196,2196,119021367,Roselands,0.3702602,37.0260154,,,,,,,
2197,2197,119011354,Bass Hill - Georges Hall,0.9848768,98.4876789,,,,,,,
2197,2197,125031479,Chester Hill - Sefton,0.0151232,1.5123211,,,,,,,
2198,2198,119011354,Bass Hill - Georges Hall,0.9968904,99.6890405,,,,,,,
2198,2198,119011361,Yagoona - Birrong,0.0031096,0.3109595,,,,,,,
2199,2199,119011353,Bankstown,0.0125154,1.2515372,,,,,,,
2199,2199,119011354,Bass Hill - Georges Hall,0.0158591,1.5859052,,,,,,,
2199,2199,119011361,Yagoona - Birrong,0.9716254,97.1625395,,,,,,,
2200,2200,119011353,Bankstown,0.7358357,73.5835657,,,,,,,
2200,2200,119011356,Condell Park,0.2481014,24.8101418,,,,,,,
2200,2200,119011357,Greenacre - Mount Lewis,0.0058818,0.588176,,,,,,,
2200,2200,119011360,Revesby,0.0016693,0.1669332,,,,,,,
2200,2200,119011361,Yagoona - Birrong,0.0020081,0.2008056,,,,,,,
2200,2200,119021366,Punchbowl,0.0065038,0.6503752,,,,,,,
2203,2203,117021326,Marrickville,0.0062035,0.6203495,,,,,,,
2203,2203,120031394,Dulwich Hill - Lewisham,0.9937965,99.3796505,,,,,,,
2204,2204,117021326,Marrickville,0.9903443,99.0344315,,,,,,,
2204,2204,117021327,Petersham - Stanmore,0.0081843,0.8184295,,,,,,,
2204,2204,119021364,Kingsgrove (North) - Earlwood,0.000377,0.0376982,,,,,,,
2204,2204,120031394,Dulwich Hill - Lewisham,0.0010944,0.1094393,,,,,,,
2205,2205,119041375,Arncliffe - Bardwell Valley,0.9547209,95.4720872,,,,,,,
2205,2205,119041381,Rockdale - Banksia,0.0452791,4.5279111,,,,,,,
2206,2206,119021363,Canterbury (South) - Campsie,0.0770528,7.7052795,,,,,,,
2206,2206,119021364,Kingsgrove (North) - Earlwood,0.9224379,92.2437891,,,,,,,
2206,2206,120031392,Canterbury (North) - Ashbury,0.0005038,0.0503777,,,,,,,
2207,2207,119041375,Arncliffe - Bardwell Valley,0.0878045,8.7804511,,,,,,,
2207,2207,119041376,Bexley,0.6635779,66.3577885,,,,,,,
2207,2207,119041377,Kingsgrove (South) - Bardwell Park,0.23078,23.0780008,,,,,,,
2207,2207,119041381,Rockdale - Banksia,0.0178376,1.7837581,,,,,,,
2208,2208,119021363,Canterbury (South) - Campsie,0.0142062,1.4206242,,,,,,,
2208,2208,119021364,Kingsgrove (North) - Earlwood,0.4866001,48.6600074,,,,,,,
2208,2208,119021367,Roselands,0.001426,0.1425954,,,,,,,
2208,2208,119031368,Hurstville,0.0123574,1.2357449,,,,,,,
2208,2208,119031370,Narwee - Beverly Hills,0.0014175,0.1417517,,,,,,,
2208,2208,119041376,Bexley,0.0050626,0.5062614,,,,,,,
2208,2208,119041377,Kingsgrove (South) - Bardwell Park,0.4789301,47.893015,,,,,,,
2209,2209,119021367,Roselands,0.1292791,12.927907,,,,,,,
2209,2209,119031368,Hurstville,0.0106819,1.0681892,,,,,,,
2209,2209,119031369,Mortdale - Penshurst,0.0270947,2.709472,,,,,,,
2209,2209,119031370,Narwee - Beverly Hills,0.830275,83.0275032,,,,,,,
2209,2209,119031373,Riverwood,0.0026693,0.2669286,,,,,,,
2210,2210,119021366,Punchbowl,0.0268726,2.6872565,,,,,,,
2210,2210,119021367,Roselands,0.004125,0.412498,,,,,,,
2210,2210,119031369,Mortdale - Penshurst,0.0034382,0.3438223,,,,,,,
2210,2210,119031370,Narwee - Beverly Hills,0.0157295,1.5729472,,,,,,,
2210,2210,119031372,Peakhurst - Lugarno,0.6165524,61.6552413,,,,,,,
2210,2210,119031373,Riverwood,0.3332823,33.3282347,,,,,,,
2211,2211,119011353,Bankstown,0.0002494,0.0249427,,,,,,,
2211,2211,119011358,Padstow,0.9598462,95.9846249,,,,,,,
2211,2211,119011360,Revesby,0.0399043,3.9904309,,,,,,,
2212,2212,119011353,Bankstown,0.0061136,0.6113551,,,,,,,
2212,2212,119011356,Condell Park,0.0012911,0.1291061,,,,,,,
2212,2212,119011358,Padstow,0.0142669,1.4266933,,,,,,,
2212,2212,119011359,Panania - Milperra - Picnic Point,0.0038945,0.3894493,,,,,,,
2212,2212,119011360,Revesby,0.974434,97.4433963,,,,,,,
2213,2213,119011359,Panania - Milperra - Picnic Point,0.9972215,99.7221494,,,,,,,
2213,2213,119011360,Revesby,0.0027785,0.2778506,,,,,,,
2214,2214,119011356,Condell Park,0.0006693,0.0669291,,,,,,,
2214,2214,119011359,Panania - Milperra - Picnic Point,0.9993307,99.9330676,,,,,,,
2216,2216,119041376,Bexley,0.0003538,0.0353811,,,,,,,
2216,2216,119041380,Monterey - Brighton-le-Sands - Kyeemagh,0.3380999,33.8099918,,,,,,,
2216,2216,119041381,Rockdale - Banksia,0.6615463,66.1546271,,,,,,,
2217,2217,119041376,Bexley,0.1228299,12.2829913,,,,,,,
2217,2217,119041378,Kogarah,0.4012499,40.1249887,,,,,,,
2217,2217,119041379,Kogarah Bay - Carlton - Allawah,0.1784035,17.8403527,,,,,,,
2217,2217,119041380,Monterey - Brighton-le-Sands - Kyeemagh,0.1822372,18.2237237,,,,,,,
2217,2217,119041381,Rockdale - Banksia,0.0091471,0.9147149,,,,,,,
2217,2217,119041382,Sans Souci - Ramsgate,0.1061323,10.6132287,,,,,,,
2218,2218,119031368,Hurstville,0.0602001,6.0200074,,,,,,,
2218,2218,119031374,South Hurstville - Blakehurst,0.0019241,0.1924102,,,,,,,
2218,2218,119041376,Bexley,0.2527882,25.278822,,,,,,,
2218,2218,119041379,Kogarah Bay - Carlton - Allawah,0.6850876,68.5087591,,,,,,,
2219,2219,119041382,Sans Souci - Ramsgate,1.0,100.0,,,,,,,
2220,2220,119031368,Hurstville,0.6701007,67.0100719,,,,,,,
2220,2220,119031371,Oatley - Hurstville Grove,0.0859994,8.5999423,,,,,,,
2220,2220,119031374,South Hurstville - Blakehurst,0.2438998,24.3899758,,,,,,,
2221,2221,119031374,South Hurstville - Blakehurst,0.9990162,99.9016198,,,,,,,
2221,2221,119041379,Kogarah Bay - Carlton - Allawah,0.0009838,0.0983802,,,,,,,
2222,2222,119031368,Hurstville,0.0236433,2.364327,,,,,,,
2222,2222,119031369,Mortdale - Penshurst,0.7118022,71.1802244,,,,,,,
2222,2222,119031371,Oatley - Hurstville Grove,0.2645545,26.4554474,,,,,,,
2223,2223,119031369,Mortdale - Penshurst,0.6748853,67.4885302,,,,,,,
2223,2223,119031371,Oatley - Hurstville Grove,0.3248748,32.4874811,,,,,,,
2223,2223,119031372,Peakhurst - Lugarno,0.0002399,0.0239887,,,,,,,
2224,2224,128011530,Miranda - Yowie Bay,0.0015101,0.1510124,,,,,,,
2224,2224,128011531,Sylvania - Taren Point,0.9984899,99.8489858,,,,,,,
2225,2225,128021536,Oyster Bay - Como - Jannali,1.0,100.0,,,,,,,
2226,2226,128021536,Oyster Bay - Como - Jannali,0.9941173,99.4117256,,,,,,,
2226,2226,128021538,Sutherland - Kirrawee,0.0058827,0.5882744,,,,,,,
2227,2227,128011529,Gymea - Grays Point,0.9796285,97.9628473,,,,,,,
2227,2227,128011530,Miranda - Yowie Bay,0.0015696,0.1569585,,,,,,,
2227,2227,128011531,Sylvania - Taren Point,0.0039601,0.3960147,,,,,,,
2227,2227,128021538,Sutherland - Kirrawee,0.0148418,1.4841796,,,,,,,
2228,2228,128011527,Caringbah - Lilli Pilli,0.0117232,1.172317,,,,,,,
2228,2228,128011529,Gymea - Grays Point,0.0217959,2.1795922,,,,,,,
2228,2228,128011530,Miranda - Yowie Bay,0.9654363,96.5436272,,,,,,,
2228,2228,128011531,Sylvania - Taren Point,0.0010446,0.1044636,,,,,,,
2229,2229,128011527,Caringbah - Lilli Pilli,0.9350451,93.5045122,,,,,,,
2229,2229,128011528,Cronulla - Kurnell - Bundeena,0.0030269,0.3026922,,,,,,,
2229,2229,128011531,Sylvania - Taren Point,0.0618635,6.1863479,,,,,,,
2230,2230,128011528,Cronulla - Kurnell - Bundeena,0.9999894,99.9989375,,,,,,,
2231,2231,128011528,Cronulla - Kurnell - Bundeena,1.0,100.0,,,,,,,
2232,2232,128011529,Gymea - Grays Point,0.0937951,9.3795057,,,,,,,
2232,2232,128021532,Engadine - Loftus,0.1571778,15.7177751,,,,,,,
2232,2232,128021535,Menai - Lucas Heights - Woronora,0.0288066,2.8806638,,,,,,,
2232,2232,128021536,Oyster Bay - Como - Jannali,0.1078817,10.7881679,,,,,,,
2232,2232,128021538,Sutherland - Kirrawee,0.6123388,61.2338843,,,,,,,
2233,2233,128021532,Engadine - Loftus,0.7790968,77.9096831,,,,,,,
2233,2233,128021533,Heathcote - Waterfall,0.2203325,22.0332523,,,,,,,
2233,2233,128021537,Royal National Park,0.0005706,0.0570641,,,,,,,
2234,2234,128021534,Illawong - Alfords Point,0.3453719,34.5371904,,,,,,,
2234,2234,128021535,Menai - Lucas Heights - Woronora,0.6546281,65.4628092,,,,,,,
2250,2250,102011030,Calga - Kulnura,0.0523149,5.2314851,,,,,,,
2250,2250,102011031,Erina - Green Point,0.0991053,9.9105279,,,,,,,
2250,2250,102011032,Gosford - Springfield,0.2740786,27.4078637,,,,,,,
2250,2250,102011033,Kariong,0.097891,9.7891012,,,,,,,
2250,2250,102011035,Narara,0.0984981,9.8498121,,,,,,,
2250,2250,102011036,Niagara Park - Lisarow,0.1219893,12.1989332,,,,,,,
2250,2250,102011037,Point Clare - Koolewong,0.0837206,8.3720648,,,,,,,
2250,2250,102011043,Wyoming,0.1697621,16.9762072,,,,,,,
2250,2250,106011109,Cessnock Region,0.0025186,0.2518627,,,,,,,
2251,2251,102011028,Avoca Beach - Copacabana,0.22088,22.0879996,,,,,,,
2251,2251,102011029,Box Head - MacMasters Beach,0.1417533,14.1753322,,,,,,,
2251,2251,102011031,Erina - Green Point,0.2038881,20.3888132,,,,,,,
2251,2251,102011032,Gosford - Springfield,0.0001787,0.0178733,,,,,,,
2251,2251,102011034,Kincumber - Picketts Valley,0.2240622,22.4062239,,,,,,,
2251,2251,102011038,Saratoga - Davistown,0.2091529,20.9152918,,,,,,,
2256,2256,102011030,Calga - Kulnura,0.0032298,0.3229824,,,,,,,
2256,2256,102011037,Point Clare - Koolewong,0.0534146,5.3414595,,,,,,,
2256,2256,102011040,Umina - Booker Bay - Patonga,0.0517256,5.1725567,,,,,,,
2256,2256,102011042,Woy Woy - Blackwall,0.89163,89.1630014,,,,,,,
2257,2257,102011029,Box Head - MacMasters Beach,0.2114945,21.1494529,,,,,,,
2257,2257,102011040,Umina - Booker Bay - Patonga,0.7885055,78.8505458,,,,,,,
2258,2258,102011036,Niagara Park - Lisarow,0.0017046,0.1704574,,,,,,,
2258,2258,102021051,Ourimbah - Fountaindale,0.9386952,93.8695168,,,,,,,
2258,2258,102021055,Tuggerah - Kangy Angy,0.0596003,5.9600253,,,,,,,
2259,2259,102021048,Gorokan - Kanwal - Charmhaven,0.1359236,13.5923559,,,,,,,
2259,2259,102021049,Jilliby - Yarramalong,0.0557069,5.5706885,,,,,,,
2259,2259,102021050,Lake Munmorah - Mannering Park,0.178881,17.8880973,,,,,,,
2259,2259,102021052,Summerland Point - Gwandalan,0.0999689,9.9968929,,,,,,,
2259,2259,102021055,Tuggerah - Kangy Angy,0.0876136,8.7613643,,,,,,,
2259,2259,102021056,Warnervale - Wadalba,0.2305045,23.0504522,,,,,,,
2259,2259,102021057,Wyong,0.1509904,15.0990359,,,,,,,
2259,2259,111021218,Morisset - Cooranbong,0.060411,6.0411048,,,,,,,
2260,2260,102011031,Erina - Green Point,0.0270097,2.7009668,,,,,,,
2260,2260,102011039,Terrigal - North Avoca,0.5721849,57.2184943,,,,,,,
2260,2260,102011041,Wamberal - Forresters Beach,0.4004091,40.0409104,,,,,,,
2260,2260,102021044,Bateau Bay - Killarney Vale,0.0003963,0.0396263,,,,,,,
2261,2261,102011041,Wamberal - Forresters Beach,0.0057471,0.5747058,,,,,,,
2261,2261,102021044,Bateau Bay - Killarney Vale,0.4191472,41.9147195,,,,,,,
2261,2261,102021047,Chittaway Bay - Tumbi Umbi,0.3008927,30.0892678,,,,,,,
2261,2261,102021053,The Entrance,0.2742131,27.4213062,,,,,,,
2262,2262,102021045,Blue Haven - San Remo,0.5351385,53.5138523,,,,,,,
2262,2262,102021046,Budgewoi - Buff Point - Halekulani,0.4448595,44.4859545,,,,,,,
2262,2262,102021050,Lake Munmorah - Mannering Park,0.0200019,2.0001933,,,,,,,
2263,2263,102021048,Gorokan - Kanwal - Charmhaven,0.5952661,59.5266125,,,,,,,
2263,2263,102021054,Toukley - Norah Head,0.4025216,40.2521599,,,,,,,
2263,2263,102021056,Warnervale - Wadalba,0.0022123,0.2212276,,,,,,,
2264,2264,111021216,Bonnells Bay - Silverwater,0.6040219,60.402189,,,,,,,
2264,2264,111021218,Morisset - Cooranbong,0.3959781,39.5978108,,,,,,,
2265,2265,111021218,Morisset - Cooranbong,1.0,100.0,,,,,,,
2267,2267,111011207,Belmont South - Blacksmiths,0.0042904,0.4290391,,,,,,,
2267,2267,111011212,Swansea - Caves Beach,0.0012739,0.1273905,,,,,,,
2267,2267,111011214,Warners Bay - Boolaroo,0.0037348,0.3734781,,,,,,,
2267,2267,111021215,Bolton Point - Teralba,0.0039364,0.3936431,,,,,,,
