claim_start_date,claim_status,condition_category,claim_id,tenure,exposure_id,claim_paid,total_claim_amount,,unique_ID,row_id,UW_Date,exposure_id,tenure,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,exposure_id_1,row_num,earned_units,,check
15/8/2024 0:00,covered_paid,Other,claim_5069bfa3-f8a9-40e2-b12f-0872bee3b58b,6,exposure_a74a8088-5517-46f1-b366-55984dff63d0,6346.227273,6437.136364,,6exposure_a74a8088-5517-46f1-b366-55984dff63d0,39152,45505,exposure_a74a8088-5517-46f1-b366-55984dff63d0,6,male,FALSE,0,0,45347.70833,2,100,100,House,Mosman,2088,NSW,26585,100100,0-6 months,51,1,3,purebred,pointer,german pointershort haired,german pointershort haired,FALSE,0,45347.54133,Afternoon (12:00 - 17:59),exposure_a74a8088-5517-46f1-b366-55984dff63d0,1,1,,
30/4/2024 0:00,covered_paid,Gastrointestinal Issues,claim_508e7bd1-6a63-409d-80b6-955ec6e0e885,3,exposure_9580f9d1-1e1c-44ab-bcd4-3b6cca3432d5,39.09090909,39.09090909,,3exposure_9580f9d1-1e1c-44ab-bcd4-3b6cca3432d5,9271,45383,exposure_9580f9d1-1e1c-44ab-bcd4-3b6cca3432d5,3,female,FALSE,0,0,45300.70833,2,100,100,House,Dee Why,2099,NSW,34118,100100,0-6 months,30,3,3,cross,cross,cross,"poodlestandard, bernese mountain dog, australian shepherd",FALSE,0,45301.51387,Afternoon (12:00 - 17:59),exposure_9580f9d1-1e1c-44ab-bcd4-3b6cca3432d5,1,1,,
30/7/2024 0:00,covered_paid,Injuries,claim_50aa5915-61f9-477a-9da3-4197aa99ac77,0,exposure_89cef845-6454-42ce-ae74-c78470e9dc92,180.3,407.2,,0exposure_89cef845-6454-42ce-ae74-c78470e9dc92,31432,45474,exposure_89cef845-6454-42ce-ae74-c78470e9dc92,0,male,FALSE,0,0,45486.70833,2,80,200,House,Mountain Creek,4557,QLD,37028,80200,0-6 months,23,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,45487.57296,Afternoon (12:00 - 17:59),exposure_89cef845-6454-42ce-ae74-c78470e9dc92,1,0.580645161,,
2/5/2024 0:00,covered_paid,Ingestion,claim_50b8f16c-965c-4c1a-b40b-c71d967d537f,1,exposure_c856a216-0033-434b-bd12-48946a112d40,73.55454545,81.72727273,,1exposure_c856a216-0033-434b-bd12-48946a112d40,14388,45413,exposure_c856a216-0033-434b-bd12-48946a112d40,1,female,TRUE,4-6 mo,0,45383.70833,83,90,0,Apartment,Bankstown,2200,NSW,34636,900,6 years,29,2,1.5,cross,cross,cross,"french bulldog cross, pug",FALSE,0,45384.27993,Morning (05:00 - 11:59),exposure_c856a216-0033-434b-bd12-48946a112d40,1,1,,
20/4/2024 0:00,covered_paid,Eyes & ears,claim_50e346b3-236c-41a9-9f79-8a7ecc31f7ce,5,exposure_040a594b-3127-4649-9943-e35ed0df5b36,19.60909091,115.4272727,,5exposure_040a594b-3127-4649-9943-e35ed0df5b36,8393,45383,exposure_040a594b-3127-4649-9943-e35ed0df5b36,5,male,FALSE,0,0,45238.70833,8,80,100,House,Woodford,4514,QLD,21101,80100,7-12 months,66,1,1,purebred,terrier,west highland white terrier,west highland white terrier,TRUE,0,45239.53812,Afternoon (12:00 - 17:59),exposure_040a594b-3127-4649-9943-e35ed0df5b36,1,1,,
26/3/2024 0:00,covered_paid,Eyes & ears,claim_50e6e19d-d6b4-4295-9a90-bcb5e53f8da8,1,exposure_ac597609-d212-4931-a0ca-0c2c93b47c50,116.5909091,220.4545455,,1exposure_ac597609-d212-4931-a0ca-0c2c93b47c50,6980,45352,exposure_ac597609-d212-4931-a0ca-0c2c93b47c50,1,male,TRUE,0-3 mo,0,45324.70833,4,90,100,House,Wynnum West,4178,QLD,33294,90100,0-6 months,33,2,3,cross,cross,cross,"bull arab cross, american staffordshire terrier",FALSE,0,45325.59449,Afternoon (12:00 - 17:59),exposure_ac597609-d212-4931-a0ca-0c2c93b47c50,1,1,,
21/8/2024 0:00,covered_paid,Ortho,claim_50ffda78-81e4-4020-9147-ad920faf6229,4,exposure_9dead610-bdd3-4e11-afc4-c2979fc5934a,247.0181818,308.7727273,,4exposure_9dead610-bdd3-4e11-afc4-c2979fc5934a,36787,45505,exposure_9dead610-bdd3-4e11-afc4-c2979fc5934a,4,female,FALSE,0,FALSE,45410.70833,1,80,100,House,Sandgate,4017,QLD,28957,80100,0-6 months,45,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,45411.90973,Evening (18:00 - 23:59),exposure_9dead610-bdd3-4e11-afc4-c2979fc5934a,1,1,,
15/2/2024 0:00,covered_with_exclusions_paid,Ingestion,claim_510929ac-8f3a-4ea2-9b82-8941f5d55e07,2,exposure_3ce3de8f-d500-460d-a3ef-7e407375722e,277.2363636,400.4545455,,2exposure_3ce3de8f-d500-460d-a3ef-7e407375722e,4046,45323,exposure_3ce3de8f-d500-460d-a3ef-7e407375722e,2,male,FALSE,0,0,45289.70833,2,100,100,House,Hadfield,3046,VIC,31949,100100,0-6 months,36,1,3,purebred,retriever,labrador retriever,labrador retriever,TRUE,0,45290.87605,Evening (18:00 - 23:59),exposure_3ce3de8f-d500-460d-a3ef-7e407375722e,1,1,,
30/5/2024 0:00,covered_paid,Gastrointestinal Issues,claim_510ce1e0-7329-4af2-b581-19c1320cee2d,2,exposure_2e38d03e-da3e-4586-9f96-37f30b33e6a3,97.74545455,213.0909091,,2exposure_2e38d03e-da3e-4586-9f96-37f30b33e6a3,13590,45413,exposure_2e38d03e-da3e-4586-9f96-37f30b33e6a3,2,male,FALSE,0,0,45377.70833,2,80,100,House,Crib Point,3919,VIC,35705,80100,0-6 months,26,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,45378.81521,Evening (18:00 - 23:59),exposure_2e38d03e-da3e-4586-9f96-37f30b33e6a3,1,1,,
9/8/2024 0:00,covered_paid,Allergies & skin,claim_511105b9-a55f-486e-ba98-eee31920e523,7,exposure_e9eef416-d873-46ca-9ff4-fc8e42f77769,64.02727273,170.9454545,,7exposure_e9eef416-d873-46ca-9ff4-fc8e42f77769,38231,45505,exposure_e9eef416-d873-46ca-9ff4-fc8e42f77769,7,male,FALSE,0,0,45292.70833,2,80,100,House,Bellbrae,3228,VIC,27065,80100,0-6 months,49,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,45293.6339,Afternoon (12:00 - 17:59),exposure_e9eef416-d873-46ca-9ff4-fc8e42f77769,1,1,,
25/1/2024 0:00,covered_paid,Injuries,claim_5130d6ef-f549-499a-8e2a-1824473ae64e,1,exposure_ac277d99-9c61-4eda-826e-15cbef477062,309.1636364,386.4545455,,1exposure_ac277d99-9c61-4eda-826e-15cbef477062,119,45292,exposure_ac277d99-9c61-4eda-826e-15cbef477062,1,male,TRUE,0-3 mo,0,45280.70833,8,80,100,Apartment,Noosa Heads,4567,QLD,27159,80100,7-12 months,49,1,3,unnamed cross,unknown,bull arab cross,bull arab cross,FALSE,0,45281.64596,Afternoon (12:00 - 17:59),exposure_ac277d99-9c61-4eda-826e-15cbef477062,1,1,,
30/8/2024 0:00,covered_paid,Eyes & ears,claim_516cf5ee-dc52-4545-aee0-d2b384cb9aa0,4,exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb,137.4545455,171.8181818,,4exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb,38012,45505,exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb,4,female,TRUE,0-3 mo,TRUE,45403.70833,31,80,100,House,Thirroul,2515,NSW,28168,80100,2 years,47,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,45404.71328,Afternoon (12:00 - 17:59),exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb,1,1,,
11/6/2024 0:00,covered_paid,Gastrointestinal Issues,claim_51846bd5-3acd-486a-8c97-eabfe8e9f0ff,6,exposure_9981b388-f42d-4e24-9555-cc43448c217e,139.6727273,174.5909091,,6exposure_9981b388-f42d-4e24-9555-cc43448c217e,23563,45444,exposure_9981b388-f42d-4e24-9555-cc43448c217e,6,female,FALSE,0,0,45263.70833,5,80,0,Apartment,Cremorne Point,2090,NSW,20021,800,0-6 months,69,1,1,purebred,terrier,yorkshire terrier,yorkshire terrier,FALSE,0,45263.72346,Afternoon (12:00 - 17:59),exposure_9981b388-f42d-4e24-9555-cc43448c217e,1,1,,
12/7/2024 0:00,covered_paid,Ortho,claim_51e64d58-6d99-4bfb-8650-e70baf39cb19,2,exposure_0decf654-f47e-461f-a07f-c64962e03e55,60,150.9090909,,2exposure_0decf654-f47e-461f-a07f-c64962e03e55,32019,45474,exposure_0decf654-f47e-461f-a07f-c64962e03e55,2,male,TRUE,1-2 yr,FALSE,45431.70833,75,100,100,House,Margaret River,6285,WA,31565,100100,6 years,37,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,45428.58674,Afternoon (12:00 - 17:59),exposure_0decf654-f47e-461f-a07f-c64962e03e55,1,1,,
12/7/2024 0:00,covered_paid,Routine Care and Examinations,claim_51e64d58-6d99-4bfb-8650-e70baf39cb19,2,exposure_0decf654-f47e-461f-a07f-c64962e03e55,0,0,,2exposure_0decf654-f47e-461f-a07f-c64962e03e55,32019,45474,exposure_0decf654-f47e-461f-a07f-c64962e03e55,2,male,TRUE,1-2 yr,FALSE,45431.70833,75,100,100,House,Margaret River,6285,WA,31565,100100,6 years,37,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,45428.58674,Afternoon (12:00 - 17:59),exposure_0decf654-f47e-461f-a07f-c64962e03e55,1,1,,
12/7/2024 0:00,covered_paid,Other,claim_51e64d58-6d99-4bfb-8650-e70baf39cb19,2,exposure_0decf654-f47e-461f-a07f-c64962e03e55,0,0,,2exposure_0decf654-f47e-461f-a07f-c64962e03e55,32019,45474,exposure_0decf654-f47e-461f-a07f-c64962e03e55,2,male,TRUE,1-2 yr,FALSE,45431.70833,75,100,100,House,Margaret River,6285,WA,31565,100100,6 years,37,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,45428.58674,Afternoon (12:00 - 17:59),exposure_0decf654-f47e-461f-a07f-c64962e03e55,1,1,,
16/5/2024 0:00,covered_paid,Other,claim_51eac340-29fa-4e55-8887-b7bad4607dac,3,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,2518.581818,3148.227273,,3exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,15776,45413,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,3,female,FALSE,0,0,45324.70833,2,80,0,House,Burwood East,3151,VIC,29324,800,0-6 months,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,45316.40815,Morning (05:00 - 11:59),exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,1,1,,
11/5/2024 0:00,covered_paid,Illness,claim_51efa162-8f56-40bc-b708-3e62ad6182bd,6,exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,103.2909091,129.1181818,,6exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,15510,45413,exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,6,female,FALSE,0,0,45249.70833,3,80,0,House,Yarraville,3013,VIC,35907,800,0-6 months,25,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,45250.46763,Morning (05:00 - 11:59),exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,1,1,,
3/6/2024 0:00,covered_paid,Gastrointestinal Issues,claim_51f2c6ff-957e-4a9a-922b-2c78b650f460,6,exposure_a3f297ac-74e5-4be5-90f6-506a8f2ab90d,303.1818182,303.1818182,,6exposure_a3f297ac-74e5-4be5-90f6-506a8f2ab90d,22898,45444,exposure_a3f297ac-74e5-4be5-90f6-506a8f2ab90d,6,male,FALSE,0,0,45268.70833,2,100,100,Apartment,Allenby Gardens,5009,SA,35083,100100,0-6 months,27,2,1,cross,cross,cross,"maltese cross, shih tzu",FALSE,0,45260.39685,Morning (05:00 - 11:59),exposure_a3f297ac-74e5-4be5-90f6-506a8f2ab90d,1,1,,
25/6/2024 0:00,covered_paid,Other,claim_5208015c-01d2-40fe-83bf-35b1f01ee72e,4,exposure_2e87e249-0974-4e94-b3f8-599fce9d2412,143.6363636,143.6363636,,4exposure_2e87e249-0974-4e94-b3f8-599fce9d2412,18398,45444,exposure_2e87e249-0974-4e94-b3f8-599fce9d2412,4,female,FALSE,0,0,45330.70833,7,90,100,House,East Gosford,2250,NSW,38069,90100,7-12 months,19,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,45331.65862,Afternoon (12:00 - 17:59),exposure_2e87e249-0974-4e94-b3f8-599fce9d2412,1,1,,
1/3/2024 0:00,covered_with_exclusions_paid,Eyes & ears,claim_520a723a-e89f-4559-9350-b8aeef8884d6,2,exposure_5eee501c-d010-4023-adb6-6b439b1d7263,56.29090909,269,,2exposure_5eee501c-d010-4023-adb6-6b439b1d7263,8180,45352,exposure_5eee501c-d010-4023-adb6-6b439b1d7263,2,male,TRUE,4-6 mo,0,45302.70833,7,80,100,House,Hannans,6430,WA,32906,80100,7-12 months,33,1,2,unnamed cross,unknown,kelpie cross,kelpie cross,TRUE,0,45292.86602,Evening (18:00 - 23:59),exposure_5eee501c-d010-4023-adb6-6b439b1d7263,1,1,,
3/1/2024 0:00,covered_paid,Ingestion,claim_5215382f-3933-41c7-b101-012b46a8d902,1,exposure_f78813e4-0434-4a09-9896-a15580c34926,147.5727273,275.3818182,,1exposure_f78813e4-0434-4a09-9896-a15580c34926,1597,45292,exposure_f78813e4-0434-4a09-9896-a15580c34926,1,male,TRUE,4-6 mo,0,45267.70833,74,80,100,Apartment,Eltham,3095,VIC,32201,80100,6 years,35,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,45244.25818,Morning (05:00 - 11:59),exposure_f78813e4-0434-4a09-9896-a15580c34926,1,1,,
17/1/2024 0:00,covered_paid,Other,claim_521b137c-81bb-4f8b-9b46-bb72828f1c1b,0,exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,424.8,531,,0exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,573,45292,exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,0,male,FALSE,0,0,45291.70833,1,80,100,House,Greendale,3341,VIC,24129,80100,0-6 months,57,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,45292.36079,Morning (05:00 - 11:59),exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,1,1,,
11/5/2024 0:00,covered_paid,Routine Care and Examinations,claim_524b1b14-5fa8-491b-bd62-9b6b8ae5caea,3,exposure_8abff2ca-89fe-498a-a640-9920ce519865,124.9,138.7818182,,3exposure_8abff2ca-89fe-498a-a640-9920ce519865,17109,45413,exposure_8abff2ca-89fe-498a-a640-9920ce519865,3,female,FALSE,0,0,45343.70833,2,90,0,House,Docklands,3008,VIC,33106,900,0-6 months,33,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,45344.8414,Evening (18:00 - 23:59),exposure_8abff2ca-89fe-498a-a640-9920ce519865,1,1,,
11/8/2024 0:00,covered_paid,Ingestion,claim_52579e4c-ad56-48c2-959d-2e20015120c0,6,exposure_ed2d7fa8-1fea-4374-93c9-924772590007,204.5454545,318.1818182,,6exposure_ed2d7fa8-1fea-4374-93c9-924772590007,40811,45505,exposure_ed2d7fa8-1fea-4374-93c9-924772590007,6,male,FALSE,0,0,45322.70833,1,90,100,Apartment,Queanbeyan,2620,NSW,34984,90100,0-6 months,28,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,45323.75467,Evening (18:00 - 23:59),exposure_ed2d7fa8-1fea-4374-93c9-924772590007,1,1,,
18/4/2024 0:00,covered_paid,Other,claim_5274ea0a-dcac-404c-b76a-299a1a899856,2,exposure_4b55ace6-2e5e-40a1-8fc2-0a45cb38e880,58.33636364,155.7272727,,2exposure_4b55ace6-2e5e-40a1-8fc2-0a45cb38e880,10062,45383,exposure_4b55ace6-2e5e-40a1-8fc2-0a45cb38e880,2,female,FALSE,0,0,45335.70833,3,90,100,Apartment,Rosebery,2018,NSW,34368,90100,0-6 months,30,1,2,purebred,spitz related,finnish lapphund,finnish lapphund,FALSE,0,45331.34502,Morning (05:00 - 11:59),exposure_4b55ace6-2e5e-40a1-8fc2-0a45cb38e880,1,1,,
29/8/2024 0:00,covered_paid,Other,claim_527c176c-dc6f-4bed-8429-d9b8effe2c6a,4,exposure_f4d556eb-633f-4c8c-bee7-adf650796af4,448.3636364,498.1818182,,4exposure_f4d556eb-633f-4c8c-bee7-adf650796af4,36596,45505,exposure_f4d556eb-633f-4c8c-bee7-adf650796af4,4,male,FALSE,0,0,45388.70833,2,90,100,House,Point Cook,3030,VIC,27176,90100,0-6 months,49,1,3,purebred,mastiff,cane corso,cane corso,FALSE,0,45385.57677,Afternoon (12:00 - 17:59),exposure_f4d556eb-633f-4c8c-bee7-adf650796af4,1,1,,
10/8/2024 0:00,covered_with_exclusions_paid,Other,claim_5288658d-140d-4f05-be9d-e5e4146727f3,9,exposure_adedd3f4-ba5b-4088-807c-e1e88fc02923,36,102.7272727,,9exposure_adedd3f4-ba5b-4088-807c-e1e88fc02923,37007,45505,exposure_adedd3f4-ba5b-4088-807c-e1e88fc02923,9,male,FALSE,0,0,45234.70833,5,80,100,House,Kingsgrove,2208,NSW,29275,80100,0-6 months,43,1,3,purebred,brachycephalic,british bulldog,british bulldog,TRUE,0,45235.6707,Afternoon (12:00 - 17:59),exposure_adedd3f4-ba5b-4088-807c-e1e88fc02923,1,1,,
17/6/2024 0:00,covered_paid,Other,claim_5292ed61-ba69-489c-be01-43ae7b581f30,1,exposure_db72cb4f-cd98-4d79-9713-8c88061a0474,2.072727273,93.5,,1exposure_db72cb4f-cd98-4d79-9713-8c88061a0474,24554,45444,exposure_db72cb4f-cd98-4d79-9713-8c88061a0474,1,female,FALSE,0,FALSE,45442.70833,1,80,100,House,Wembley Downs,6019,WA,33341,80100,0-6 months,33,1,3,purebred,setter,irish setter,irish setter,FALSE,0,45439.63542,Afternoon (12:00 - 17:59),exposure_db72cb4f-cd98-4d79-9713-8c88061a0474,1,1,,
15/5/2024 0:00,covered_paid,Ingestion,claim_52b7658a-d381-4b05-8ae5-63f590761328,6,exposure_959ded23-2ab4-4ab8-8dbe-3dd5aa0d1e6a,33.95454545,37.72727273,,6exposure_959ded23-2ab4-4ab8-8dbe-3dd5aa0d1e6a,14314,45413,exposure_959ded23-2ab4-4ab8-8dbe-3dd5aa0d1e6a,6,male,FALSE,0,0,45236.70833,6,90,100,House,Traralgon East,3844,VIC,35281,90100,0-6 months,27,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,45237.51464,Afternoon (12:00 - 17:59),exposure_959ded23-2ab4-4ab8-8dbe-3dd5aa0d1e6a,1,1,,
8/2/2024 0:00,covered_paid,Other,claim_52bb4e93-3278-4ad6-9124-f94b0cbeef75,2,exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e,1280.363636,1600.454545,,2exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e,2272,45323,exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e,2,male,FALSE,0,0,45268.70833,51,80,0,House,Palm Beach,2108,NSW,30351,800,4 years,40,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,45269.70163,Afternoon (12:00 - 17:59),exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e,1,1,,
29/5/2024 0:00,covered_with_exclusions,Other,claim_52c05d50-2a2a-42bb-a313-6e0b24ea285c,2,exposure_4d188bfc-8f68-47eb-ae76-c43e6a3378ac,0,552.7272727,,2exposure_4d188bfc-8f68-47eb-ae76-c43e6a3378ac,16044,45413,exposure_4d188bfc-8f68-47eb-ae76-c43e6a3378ac,2,female,FALSE,0,0,45357.70833,7,80,100,House,Forrestfield,6058,WA,36573,80100,7-12 months,24,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,0,45354.58473,Afternoon (12:00 - 17:59),exposure_4d188bfc-8f68-47eb-ae76-c43e6a3378ac,1,1,,
27/5/2024 0:00,covered_paid,Eyes & ears,claim_52c1658d-2344-44f1-b86e-94d47cbe9f9a,6,exposure_9c29d435-3cb2-426f-8e50-789626736176,153.3090909,170.3454545,,6exposure_9c29d435-3cb2-426f-8e50-789626736176,16156,45413,exposure_9c29d435-3cb2-426f-8e50-789626736176,6,male,FALSE,0,0,45248.70833,2,90,100,House,Gracemere,4702,QLD,28448,90100,0-6 months,46,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,45249.35886,Morning (05:00 - 11:59),exposure_9c29d435-3cb2-426f-8e50-789626736176,1,1,,
27/8/2024 0:00,covered_paid,Illness,claim_52cba3cc-7435-45f3-8cc6-9dd79f825c53,3,exposure_567462a7-dc35-4c54-b7a4-d235b17908a9,0.727272727,182.7272727,,3exposure_567462a7-dc35-4c54-b7a4-d235b17908a9,38894,45505,exposure_567462a7-dc35-4c54-b7a4-d235b17908a9,3,female,FALSE,0,FALSE,45436.70833,2,80,200,House,Hawthorne,4171,QLD,29633,80200,0-6 months,43,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,45437.63968,Afternoon (12:00 - 17:59),exposure_567462a7-dc35-4c54-b7a4-d235b17908a9,1,1,,
21/3/2024 0:00,covered_with_exclusions_paid,Other,claim_52d2c7e8-d748-498a-9917-19a74bef5cc3,4,exposure_54e19628-24de-438b-9637-f2728cd1bf46,534.5454545,790,,4exposure_54e19628-24de-438b-9637-f2728cd1bf46,5322,45352,exposure_54e19628-24de-438b-9637-f2728cd1bf46,4,female,FALSE,0,0,45236.70833,3,80,100,House,Alexandria,2015,NSW,29785,80100,0-6 months,42,1,2,purebred,collie related,border collie,border collie,FALSE,0,45237.68972,Afternoon (12:00 - 17:59),exposure_54e19628-24de-438b-9637-f2728cd1bf46,1,1,,
20/8/2024 0:00,covered_paid,Gastrointestinal Issues,claim_52d5450a-f2bc-47cd-bf41-baeb5292e131,7,exposure_0671f8af-28cf-47f2-815e-a3c3003a44af,36.36363636,127.2727273,,7exposure_0671f8af-28cf-47f2-815e-a3c3003a44af,33773,45505,exposure_0671f8af-28cf-47f2-815e-a3c3003a44af,7,male,FALSE,0,0,45312.70833,2,100,100,House,Thornbury,3071,VIC,32890,100100,0-6 months,34,1,1,cross,0,spoodle,spoodle,FALSE,0,45313.42079,Morning (05:00 - 11:59),exposure_0671f8af-28cf-47f2-815e-a3c3003a44af,1,1,,
13/8/2024 0:00,covered_with_exclusions_paid,Gastrointestinal Issues,claim_5307ac17-56fa-4bd3-97e9-90b40ccdc15f,2,exposure_133520d8-41a0-45be-b15d-5102e50b0c4d,359.0545455,626.6363636,,2exposure_133520d8-41a0-45be-b15d-5102e50b0c4d,38404,45505,exposure_133520d8-41a0-45be-b15d-5102e50b0c4d,2,female,FALSE,0,FALSE,45456.70833,3,80,100,Apartment,Bellevue Hill,2023,NSW,36418,80100,0-6 months,24,1,2,unnamed cross,unknown,english cocker spaniel cross,english cocker spaniel cross,FALSE,0,45457.35196,Morning (05:00 - 11:59),exposure_133520d8-41a0-45be-b15d-5102e50b0c4d,1,1,,
1/5/2024 0:00,covered_paid,Routine Care and Examinations,claim_5308de5a-156e-4906-b47f-b1fee47406b3,4,exposure_6a66cf8a-2140-4db1-bef4-8ac70bbe4315,785.2545455,981.5727273,,4exposure_6a66cf8a-2140-4db1-bef4-8ac70bbe4315,14644,45413,exposure_6a66cf8a-2140-4db1-bef4-8ac70bbe4315,4,female,FALSE,0,0,45319.70833,2,80,100,House,Hamersley,6022,WA,30336,80100,0-6 months,41,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,45318.84059,Evening (18:00 - 23:59),exposure_6a66cf8a-2140-4db1-bef4-8ac70bbe4315,1,1,,
28/6/2024 0:00,covered_paid,Other,claim_532e2577-ba6f-45e3-bd77-4e856ace28a1,7,exposure_72607c7f-e5a6-48ab-91fe-0984185320d6,216.3818182,270.4818182,,7exposure_72607c7f-e5a6-48ab-91fe-0984185320d6,23201,45444,exposure_72607c7f-e5a6-48ab-91fe-0984185320d6,7,male,FALSE,0,0,45258.70833,13,80,0,House,Croydon,3136,VIC,36320,800,1 years,24,1,2,purebred,hound,beagle,beagle,FALSE,0,45259.72286,Afternoon (12:00 - 17:59),exposure_72607c7f-e5a6-48ab-91fe-0984185320d6,1,1,,
14/8/2024 0:00,covered_paid,Illness,claim_53516826-348e-4f02-b674-90614db00051,4,exposure_61f42e67-a2e4-4637-b72c-080de3d64119,55.27272727,160,,4exposure_61f42e67-a2e4-4637-b72c-080de3d64119,34050,45505,exposure_61f42e67-a2e4-4637-b72c-080de3d64119,4,female,FALSE,0,0,45383.70833,3,80,100,Apartment,Erskineville,2043,NSW,31124,80100,0-6 months,39,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,45384.4579,Morning (05:00 - 11:59),exposure_61f42e67-a2e4-4637-b72c-080de3d64119,1,1,,
15/4/2024 0:00,covered_paid,Injuries,claim_5355579a-fee0-4482-9fc6-f4f29f5f6687,2,exposure_7bd717f7-abd8-46c1-9609-50e730bfb9ae,140.6545455,175.8181818,,2exposure_7bd717f7-abd8-46c1-9609-50e730bfb9ae,8873,45383,exposure_7bd717f7-abd8-46c1-9609-50e730bfb9ae,2,male,TRUE,4-6 mo,0,45339.70833,12,80,0,Apartment,Warriewood,2102,NSW,26493,800,7-12 months,51,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,0,45340.55252,Afternoon (12:00 - 17:59),exposure_7bd717f7-abd8-46c1-9609-50e730bfb9ae,1,1,,
1/3/2024 0:00,covered_paid,Gastrointestinal Issues,claim_53793cd7-5eb6-479a-b87d-bfb87da1ce26,4,exposure_d4cfaee1-4eeb-41d4-b667-9f8f183b13d3,123.9636364,245.8636364,,4exposure_d4cfaee1-4eeb-41d4-b667-9f8f183b13d3,6075,45352,exposure_d4cfaee1-4eeb-41d4-b667-9f8f183b13d3,4,male,FALSE,0,0,45241.70833,2,80,100,House,Junction Village,3977,VIC,36304,80100,0-6 months,24,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,45242.48917,Morning (05:00 - 11:59),exposure_d4cfaee1-4eeb-41d4-b667-9f8f183b13d3,1,1,,
30/6/2024 0:00,covered_paid,Ingestion,claim_53cdd14a-9e0f-4ed6-800d-1d7bc54bb473,2,exposure_b57aac31-cc93-49a4-9afe-437e65caaedb,356.9818182,396.6545455,,2exposure_b57aac31-cc93-49a4-9afe-437e65caaedb,21472,45444,exposure_b57aac31-cc93-49a4-9afe-437e65caaedb,2,male,TRUE,1-2 yr,0,45383.70833,43,90,0,House,Carlingford,2118,NSW,29696,900,3 years,43,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,45381.4695,Morning (05:00 - 11:59),exposure_b57aac31-cc93-49a4-9afe-437e65caaedb,1,1,,
