Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA4_CODE_2011,SA4_NAME_2011,RATIO,PERCENTAGE,,,,,,,
5493,5493,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5495,5495,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5501,5501,402,Adelaide - North,0.7732399,77.3239864,,,,,,,
5501,5501,405,Barossa - Yorke - Mid North,0.2267601,22.6760136,,,,,,,
5502,5502,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5510,5510,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5520,5520,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5521,5521,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5522,5522,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5523,5523,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5540,5540,405,Barossa - Yorke - Mid North,1.0,99.9999998,,,,,,,
5550,5550,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5552,5552,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5554,5554,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5555,5555,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5556,5556,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5558,5558,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5560,5560,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5570,5570,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5571,5571,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5572,5572,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5573,5573,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5575,5575,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5576,5576,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5577,5577,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5580,5580,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5581,5581,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5582,5582,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5583,5583,405,Barossa - Yorke - Mid North,1.0,100.0,,,,,,,
5600,5600,406,South Australia - Outback,1.0,100.0,,,,,,,
5601,5601,406,South Australia - Outback,1.0,100.0,,,,,,,
5602,5602,406,South Australia - Outback,1.0,100.0,,,,,,,
5603,5603,406,South Australia - Outback,1.0,100.0,,,,,,,
5604,5604,406,South Australia - Outback,1.0,100.0,,,,,,,
5605,5605,406,South Australia - Outback,1.0,100.0,,,,,,,
5606,5606,406,South Australia - Outback,1.0,100.0,,,,,,,
5607,5607,406,South Australia - Outback,0.9996674,99.9667421,,,,,,,
5608,5608,406,South Australia - Outback,1.0,100.0,,,,,,,
5609,5609,406,South Australia - Outback,1.0,100.0,,,,,,,
5630,5630,406,South Australia - Outback,1.0,100.0,,,,,,,
5631,5631,406,South Australia - Outback,1.0,100.0,,,,,,,
5632,5632,406,South Australia - Outback,1.0,100.0,,,,,,,
5633,5633,406,South Australia - Outback,1.0,100.0,,,,,,,
5640,5640,406,South Australia - Outback,1.0,100.0,,,,,,,
5641,5641,406,South Australia - Outback,1.0,100.0,,,,,,,
5642,5642,406,South Australia - Outback,1.0,100.0,,,,,,,
5650,5650,406,South Australia - Outback,1.0,100.0,,,,,,,
5651,5651,406,South Australia - Outback,1.0,100.0,,,,,,,
5652,5652,406,South Australia - Outback,1.0,100.0,,,,,,,
5653,5653,406,South Australia - Outback,1.0,100.0,,,,,,,
5654,5654,406,South Australia - Outback,1.0,100.0,,,,,,,
5655,5655,406,South Australia - Outback,1.0,100.0,,,,,,,
5660,5660,406,South Australia - Outback,1.0,100.0,,,,,,,
5661,5661,406,South Australia - Outback,1.0,100.0,,,,,,,
5670,5670,406,South Australia - Outback,1.0,100.0,,,,,,,
5671,5671,406,South Australia - Outback,1.0,100.0,,,,,,,
5680,5680,406,South Australia - Outback,1.0,100.0,,,,,,,
5690,5690,406,South Australia - Outback,1.0,100.0,,,,,,,
5700,5700,406,South Australia - Outback,1.0,100.0,,,,,,,
5710,5710,405,Barossa - Yorke - Mid North,0.0018928,0.189277,,,,,,,
5710,5710,406,South Australia - Outback,0.9981072,99.810723,,,,,,,
5720,5720,406,South Australia - Outback,1.0,100.0,,,,,,,
5722,5722,406,South Australia - Outback,1.0,100.0,,,,,,,
5723,5723,406,South Australia - Outback,1.0,100.0,,,,,,,
5724,5724,406,South Australia - Outback,1.0,100.0,,,,,,,
5725,5725,406,South Australia - Outback,1.0,100.0,,,,,,,
5730,5730,406,South Australia - Outback,1.0,100.0,,,,,,,
5731,5731,406,South Australia - Outback,1.0,100.0,,,,,,,
5732,5732,406,South Australia - Outback,1.0,100.0,,,,,,,
5733,5733,406,South Australia - Outback,1.0,100.0,,,,,,,
5734,5734,406,South Australia - Outback,1.0,100.0,,,,,,,
5950,5950,404,Adelaide - West,1.0,100.0,,,,,,,
6000,6000,503,Perth - Inner,1.0,100.0,,,,,,,
6003,6003,503,Perth - Inner,1.0,100.0,,,,,,,
6004,6004,503,Perth - Inner,1.0,100.0,,,,,,,
6005,6005,503,Perth - Inner,1.0,100.0,,,,,,,
6006,6006,503,Perth - Inner,1.0,100.0,,,,,,,
6007,6007,503,Perth - Inner,1.0,100.0,,,,,,,
6008,6008,503,Perth - Inner,1.0,100.0,,,,,,,
6009,6009,503,Perth - Inner,1.0,100.0,,,,,,,
6010,6010,503,Perth - Inner,1.0,100.0,,,,,,,
6011,6011,503,Perth - Inner,1.0,100.0,,,,,,,
6012,6012,503,Perth - Inner,1.0,100.0,,,,,,,
6014,6014,503,Perth - Inner,0.9988602,99.8860202,,,,,,,
6014,6014,505,Perth - North West,0.0011398,0.1139798,,,,,,,
6015,6015,503,Perth - Inner,0.9993709,99.9370877,,,,,,,
6015,6015,505,Perth - North West,0.0006291,0.0629123,,,,,,,
6016,6016,503,Perth - Inner,1.0,99.9999969,,,,,,,
6017,6017,505,Perth - North West,1.0,100.0,,,,,,,
6018,6018,505,Perth - North West,1.0,100.0,,,,,,,
6019,6019,503,Perth - Inner,0.0018746,0.1874585,,,,,,,
6019,6019,505,Perth - North West,0.9981254,99.8125415,,,,,,,
6020,6020,505,Perth - North West,1.0,100.0,,,,,,,
6021,6021,505,Perth - North West,1.0,100.0,,,,,,,
6022,6022,505,Perth - North West,1.0,100.0,,,,,,,
6023,6023,505,Perth - North West,1.0,100.0,,,,,,,
6024,6024,505,Perth - North West,1.0,100.0,,,,,,,
6025,6025,505,Perth - North West,1.0,100.0,,,,,,,
6026,6026,505,Perth - North West,1.0,100.0,,,,,,,
6027,6027,505,Perth - North West,1.0,100.0,,,,,,,
6028,6028,505,Perth - North West,1.0,100.0,,,,,,,
6029,6029,505,Perth - North West,1.0,100.0,,,,,,,
6030,6030,505,Perth - North West,1.0,100.0,,,,,,,
6031,6031,505,Perth - North West,1.0,100.0,,,,,,,
6032,6032,505,Perth - North West,1.0,100.0,,,,,,,
6033,6033,505,Perth - North West,1.0,100.0,,,,,,,
6034,6034,505,Perth - North West,1.0,100.0,,,,,,,
6035,6035,505,Perth - North West,1.0,100.0,,,,,,,
6036,6036,505,Perth - North West,1.0,100.0,,,,,,,
6037,6037,505,Perth - North West,1.0,100.0,,,,,,,
6038,6038,505,Perth - North West,1.0,100.0,,,,,,,
6041,6041,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6042,6042,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6043,6043,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6044,6044,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6050,6050,503,Perth - Inner,0.7183499,71.8349916,,,,,,,
6050,6050,504,Perth - North East,0.0060815,0.6081455,,,,,,,
6050,6050,505,Perth - North West,0.2755686,27.5568629,,,,,,,
6051,6051,503,Perth - Inner,0.0013057,0.1305683,,,,,,,
6051,6051,504,Perth - North East,0.9986943,99.8694317,,,,,,,
6052,6052,503,Perth - Inner,0.5126389,51.2638876,,,,,,,
6052,6052,504,Perth - North East,0.4833304,48.3330361,,,,,,,
6052,6052,505,Perth - North West,0.0040308,0.4030763,,,,,,,
6053,6053,504,Perth - North East,1.0,100.0,,,,,,,
6054,6054,504,Perth - North East,1.0,100.0,,,,,,,
6055,6055,504,Perth - North East,0.9999998,99.9999835,,,,,,,
6056,6056,504,Perth - North East,0.9999691,99.9969137,,,,,,,
6057,6057,506,Perth - South East,0.999975,99.9975003,,,,,,,
6058,6058,506,Perth - South East,1.0,100.0,,,,,,,
6059,6059,504,Perth - North East,0.0079352,0.793519,,,,,,,
6059,6059,505,Perth - North West,0.9920648,99.206481,,,,,,,
6060,6060,505,Perth - North West,1.0,100.0,,,,,,,
6061,6061,505,Perth - North West,1.0,100.0,,,,,,,
6062,6062,504,Perth - North East,0.999192,99.9192043,,,,,,,
6062,6062,505,Perth - North West,0.000808,0.0807957,,,,,,,
6063,6063,504,Perth - North East,1.0,100.0,,,,,,,
6064,6064,504,Perth - North East,0.0017919,0.1791851,,,,,,,
6064,6064,505,Perth - North West,0.9982081,99.8208149,,,,,,,
6065,6065,505,Perth - North West,1.0,100.0,,,,,,,
6066,6066,504,Perth - North East,1.0,100.0,,,,,,,
6067,6067,504,Perth - North East,1.0,100.0,,,,,,,
6068,6068,504,Perth - North East,1.0,100.0,,,,,,,
6069,6069,504,Perth - North East,1.0,100.0,,,,,,,
6070,6070,504,Perth - North East,1.0,100.0,,,,,,,
6071,6071,504,Perth - North East,1.0,100.0,,,,,,,
6072,6072,504,Perth - North East,1.0,100.0,,,,,,,
6073,6073,504,Perth - North East,1.0,100.0,,,,,,,
6074,6074,504,Perth - North East,1.0,100.0,,,,,,,
6076,6076,504,Perth - North East,0.0001867,0.018674,,,,,,,
6076,6076,506,Perth - South East,0.9998133,99.981326,,,,,,,
6077,6077,505,Perth - North West,1.0,100.0,,,,,,,
6078,6078,505,Perth - North West,1.0,100.0,,,,,,,
6079,6079,504,Perth - North East,0.0465491,4.6549142,,,,,,,
6079,6079,505,Perth - North West,0.9534509,95.3450858,,,,,,,
6081,6081,504,Perth - North East,1.0,100.0,,,,,,,
6082,6082,504,Perth - North East,1.0,100.0,,,,,,,
6083,6083,504,Perth - North East,0.759182,75.9181962,,,,,,,
6083,6083,509,Western Australia - Wheat Belt,0.240818,24.0818038,,,,,,,
6084,6084,504,Perth - North East,0.6648913,66.4891272,,,,,,,
6084,6084,509,Western Australia - Wheat Belt,0.3351087,33.5108723,,,,,,,
6090,6090,504,Perth - North East,1.0,100.0,,,,,,,
6100,6100,506,Perth - South East,1.0,100.0,,,,,,,
6101,6101,506,Perth - South East,1.0,100.0,,,,,,,
6102,6102,506,Perth - South East,1.0,100.0,,,,,,,
6103,6103,506,Perth - South East,1.0,100.0,,,,,,,
6104,6104,506,Perth - South East,1.0,100.0,,,,,,,
6105,6105,506,Perth - South East,1.0,100.0,,,,,,,
6106,6106,506,Perth - South East,1.0,100.0,,,,,,,
6107,6107,506,Perth - South East,1.0,100.0,,,,,,,
6108,6108,506,Perth - South East,1.0,100.0,,,,,,,
6109,6109,506,Perth - South East,1.0,100.0,,,,,,,
6110,6110,506,Perth - South East,1.0,100.0,,,,,,,
6111,6111,506,Perth - South East,1.0,99.9999999,,,,,,,
6112,6112,506,Perth - South East,1.0,100.0,,,,,,,
6121,6121,506,Perth - South East,1.0,100.0,,,,,,,
6122,6122,506,Perth - South East,1.0,100.0,,,,,,,
6123,6123,506,Perth - South East,1.0,100.0,,,,,,,
6124,6124,506,Perth - South East,1.0,100.0,,,,,,,
6125,6125,506,Perth - South East,1.0,100.0,,,,,,,
6126,6126,506,Perth - South East,1.0,100.0,,,,,,,
6147,6147,506,Perth - South East,1.0,100.0,,,,,,,
6148,6148,506,Perth - South East,1.0,100.0,,,,,,,
6149,6149,506,Perth - South East,0.0006719,0.0671938,,,,,,,
6149,6149,507,Perth - South West,0.9993281,99.9328062,,,,,,,
6150,6150,507,Perth - South West,1.0,100.0,,,,,,,
6151,6151,506,Perth - South East,1.0,100.0,,,,,,,
6152,6152,506,Perth - South East,1.0,100.0,,,,,,,
6153,6153,507,Perth - South West,1.0,100.0,,,,,,,
6154,6154,507,Perth - South West,1.0,100.0,,,,,,,
6155,6155,506,Perth - South East,0.9993815,99.9381485,,,,,,,
6155,6155,507,Perth - South West,0.0006185,0.0618515,,,,,,,
6156,6156,507,Perth - South West,1.0,100.0,,,,,,,
6157,6157,507,Perth - South West,1.0,100.0,,,,,,,
6158,6158,507,Perth - South West,1.0,100.0,,,,,,,
6159,6159,507,Perth - South West,1.0,100.0,,,,,,,
6160,6160,507,Perth - South West,1.0,100.0,,,,,,,
6161,6161,507,Perth - South West,1.0,100.0,,,,,,,
6162,6162,507,Perth - South West,1.0,100.0,,,,,,,
6163,6163,507,Perth - South West,1.0,100.0,,,,,,,
6164,6164,507,Perth - South West,1.0,100.0,,,,,,,
6165,6165,507,Perth - South West,1.0,100.0,,,,,,,
6166,6166,507,Perth - South West,1.0,100.0,,,,,,,
6167,6167,507,Perth - South West,1.0,99.9999987,,,,,,,
6168,6168,507,Perth - South West,1.0,100.0,,,,,,,
6169,6169,507,Perth - South West,1.0,100.0,,,,,,,
6170,6170,507,Perth - South West,1.0,100.0,,,,,,,
6171,6171,507,Perth - South West,1.0,100.0,,,,,,,
6172,6172,507,Perth - South West,1.0,100.0,,,,,,,
6173,6173,507,Perth - South West,1.0,100.0,,,,,,,
6174,6174,507,Perth - South West,1.0,100.0,,,,,,,
6175,6175,507,Perth - South West,1.0,100.0,,,,,,,
6176,6176,507,Perth - South West,1.0,100.0,,,,,,,
6180,6180,502,Mandurah,1.0,100.0,,,,,,,
6181,6181,502,Mandurah,1.0,100.0,,,,,,,
6182,6182,502,Mandurah,0.884368,88.436796,,,,,,,
6182,6182,506,Perth - South East,0.0577973,5.7797347,,,,,,,
6182,6182,507,Perth - South West,0.0578347,5.7834693,,,,,,,
6207,6207,502,Mandurah,0.9905802,99.0580156,,,,,,,
6207,6207,509,Western Australia - Wheat Belt,0.0094198,0.9419844,,,,,,,
6208,6208,502,Mandurah,1.0,100.0,,,,,,,
6209,6209,502,Mandurah,1.0,100.0,,,,,,,
6210,6210,502,Mandurah,1.0,100.0,,,,,,,
6211,6211,502,Mandurah,0.9999997,99.999968,,,,,,,
6213,6213,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6214,6214,501,Bunbury,0.0025403,0.2540265,,,,,,,
6214,6214,502,Mandurah,0.9974597,99.7459735,,,,,,,
6215,6215,501,Bunbury,1.0,99.9999994,,,,,,,
6218,6218,501,Bunbury,1.0,100.0,,,,,,,
6220,6220,501,Bunbury,1.0,100.0,,,,,,,
6221,6221,501,Bunbury,1.0,100.0,,,,,,,
6223,6223,501,Bunbury,1.0,100.0,,,,,,,
6224,6224,501,Bunbury,1.0,100.0,,,,,,,
6225,6225,501,Bunbury,0.9917812,99.1781157,,,,,,,
6225,6225,509,Western Australia - Wheat Belt,0.0082188,0.8218843,,,,,,,
6226,6226,501,Bunbury,1.0,100.0,,,,,,,
6227,6227,501,Bunbury,1.0,100.0,,,,,,,
6228,6228,501,Bunbury,1.0,100.0,,,,,,,
6229,6229,501,Bunbury,1.0,100.0,,,,,,,
6230,6230,501,Bunbury,1.0,100.0,,,,,,,
6232,6232,501,Bunbury,1.0,100.0,,,,,,,
6233,6233,501,Bunbury,1.0,100.0,,,,,,,
6236,6236,501,Bunbury,1.0,100.0,,,,,,,
6237,6237,501,Bunbury,1.0,100.0,,,,,,,
6239,6239,501,Bunbury,1.0,100.0,,,,,,,
6240,6240,501,Bunbury,1.0,100.0,,,,,,,
6243,6243,501,Bunbury,1.0,100.0,,,,,,,
6244,6244,501,Bunbury,0.984608,98.460802,,,,,,,
6244,6244,509,Western Australia - Wheat Belt,0.015392,1.539198,,,,,,,
6251,6251,501,Bunbury,1.0,100.0,,,,,,,
6252,6252,501,Bunbury,1.0,100.0,,,,,,,
6253,6253,501,Bunbury,1.0,100.0,,,,,,,
6254,6254,501,Bunbury,1.0,100.0,,,,,,,
6255,6255,501,Bunbury,1.0,100.0,,,,,,,
6256,6256,501,Bunbury,1.0,100.0,,,,,,,
6258,6258,501,Bunbury,1.0,99.9999983,,,,,,,
6260,6260,501,Bunbury,1.0,100.0,,,,,,,
6262,6262,501,Bunbury,1.0,100.0,,,,,,,
6271,6271,501,Bunbury,1.0,100.0,,,,,,,
6275,6275,501,Bunbury,1.0,100.0,,,,,,,
6280,6280,501,Bunbury,1.0,100.0,,,,,,,
6281,6281,501,Bunbury,1.0,100.0,,,,,,,
6282,6282,501,Bunbury,1.0,100.0,,,,,,,
6284,6284,501,Bunbury,1.0,100.0,,,,,,,
6285,6285,501,Bunbury,1.0,100.0,,,,,,,
6286,6286,501,Bunbury,1.0,100.0,,,,,,,
6288,6288,501,Bunbury,1.0,100.0,,,,,,,
6290,6290,501,Bunbury,1.0,100.0,,,,,,,
6302,6302,509,Western Australia - Wheat Belt,1.0,99.9999986,,,,,,,
6304,6304,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6306,6306,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6308,6308,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6309,6309,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6311,6311,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6312,6312,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6313,6313,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6315,6315,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6316,6316,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6317,6317,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6318,6318,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6320,6320,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6321,6321,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6322,6322,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6323,6323,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6324,6324,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6326,6326,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6327,6327,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6328,6328,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6330,6330,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6333,6333,509,Western Australia - Wheat Belt,1.0,99.9999986,,,,,,,
6335,6335,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6336,6336,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6337,6337,508,Western Australia - Outback,0.0072217,0.7221689,,,,,,,
6337,6337,509,Western Australia - Wheat Belt,0.9927783,99.2778311,,,,,,,
6338,6338,508,Western Australia - Outback,0.0001203,0.0120273,,,,,,,
6338,6338,509,Western Australia - Wheat Belt,0.9998797,99.9879727,,,,,,,
6341,6341,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6343,6343,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6346,6346,508,Western Australia - Outback,0.9999998,99.999982,,,,,,,
6348,6348,508,Western Australia - Outback,1.0,100.0,,,,,,,
6350,6350,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6351,6351,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6352,6352,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6353,6353,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6355,6355,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6356,6356,508,Western Australia - Outback,0.0025473,0.2547283,,,,,,,
6356,6356,509,Western Australia - Wheat Belt,0.9974527,99.7452717,,,,,,,
6357,6357,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6358,6358,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6359,6359,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6361,6361,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6363,6363,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6365,6365,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6367,6367,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6368,6368,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6369,6369,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6370,6370,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6372,6372,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6373,6373,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6375,6375,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6383,6383,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6384,6384,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6385,6385,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6386,6386,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6390,6390,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6391,6391,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6392,6392,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6393,6393,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6394,6394,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6395,6395,501,Bunbury,0.0003299,0.0329898,,,,,,,
6395,6395,509,Western Australia - Wheat Belt,0.9996701,99.9670102,,,,,,,
6396,6396,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6397,6397,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6398,6398,501,Bunbury,1.0,100.0,,,,,,,
6401,6401,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6403,6403,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6405,6405,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6407,6407,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6409,6409,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6410,6410,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6411,6411,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6412,6412,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6413,6413,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6414,6414,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6415,6415,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6418,6418,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6419,6419,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6420,6420,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6421,6421,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6422,6422,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6423,6423,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6424,6424,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6425,6425,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6426,6426,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6427,6427,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6428,6428,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6429,6429,508,Western Australia - Outback,0.999955,99.9954994,,,,,,,
6430,6430,508,Western Australia - Outback,1.0,100.0,,,,,,,
6431,6431,508,Western Australia - Outback,1.0,100.0,,,,,,,
6432,6432,508,Western Australia - Outback,1.0,100.0,,,,,,,
6434,6434,508,Western Australia - Outback,1.0,100.0,,,,,,,
6436,6436,508,Western Australia - Outback,1.0,100.0,,,,,,,
6437,6437,508,Western Australia - Outback,1.0,100.0,,,,,,,
6438,6438,508,Western Australia - Outback,1.0,100.0,,,,,,,
6440,6440,508,Western Australia - Outback,1.0,100.0,,,,,,,
6442,6442,508,Western Australia - Outback,1.0,100.0,,,,,,,
6443,6443,508,Western Australia - Outback,1.0,99.999998,,,,,,,
6445,6445,508,Western Australia - Outback,1.0,100.0,,,,,,,
6446,6446,508,Western Australia - Outback,1.0,100.0,,,,,,,
6447,6447,508,Western Australia - Outback,1.0,100.0,,,,,,,
6448,6448,508,Western Australia - Outback,1.0,100.0,,,,,,,
6450,6450,508,Western Australia - Outback,1.0,100.0,,,,,,,
6452,6452,508,Western Australia - Outback,1.0,100.0,,,,,,,
6460,6460,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6461,6461,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6462,6462,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6463,6463,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6465,6465,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6466,6466,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6467,6467,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6468,6468,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6470,6470,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6472,6472,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6473,6473,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6475,6475,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6476,6476,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6477,6477,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6479,6479,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6480,6480,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6484,6484,509,Western Australia - Wheat Belt,0.9999999,99.9999906,,,,,,,
6485,6485,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6487,6487,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6488,6488,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6489,6489,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6490,6490,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6501,6501,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6502,6502,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6503,6503,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6504,6504,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6505,6505,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6506,6506,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6507,6507,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6509,6509,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6510,6510,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6511,6511,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6512,6512,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6513,6513,508,Western Australia - Outback,0.1837172,18.3717167,,,,,,,
6513,6513,509,Western Australia - Wheat Belt,0.8162828,81.6282833,,,,,,,
6514,6514,508,Western Australia - Outback,1.0,100.0,,,,,,,
6515,6515,508,Western Australia - Outback,1.0,100.0,,,,,,,
6516,6516,509,Western Australia - Wheat Belt,0.9999999,99.9999897,,,,,,,
6517,6517,508,Western Australia - Outback,1.0,100.0,,,,,,,
